
Version        Name                                                                                                           Vendor                                  InstallState IdentifyingNumber                     
14.0.23107     Windows 8 Development Essentials                                                                               Microsoft Corporation                              5 {76434332-8597-4135-9232-CFEE2329BD6B}
14.0.23107     Windows 8 Development Essentials                                                                               Microsoft Corporation                              5 {B00CDD3A-77BC-47FF-A6C6-9BA9DE2AF556}
10.1.18362.1   Windows 8 WDK Headers and Libs                                                                                 Microsoft Corporation                              5 {35003616-5933-0AD0-A047-A1DE0C70D511}
10.1.18362.1   Windows 8.1 WDK Headers and Libs                                                                               Microsoft Corporation                              5 {B7057D97-4F43-B3C9-FA78-801436E6BEF8}
10.1.18362.1   Windows App Certification Kit Native Components                                                                Microsoft Corporation                              5 {21F4DE3E-CE64-584E-BD74-2D1765EB39DE}
10.1.18362.1   Windows App Certification Kit SupportedApiList x86                                                             Microsoft Corporation                              5 {5C3F08FC-E0D4-6C94-90EF-72DE63DDA885}
10.1.18362.1   Windows App Certification Kit x64                                                                              Microsoft Corporation                              5 {15E06EC7-2755-BD07-45AD-98DF1679A6BE}
8.59.25584     Windows Debugging VS Integration                                                                               Microsoft Corporation                              5 {ED753941-BE5B-2AC8-7B1D-99CA375279BD}
8.100.26846    Windows Debugging VS Integration Dev12                                                                         Microsoft Corporation                              5 {96C0E1F9-960D-B927-8A62-90B39E59D0CA}
10.1.14393.0   Windows Debugging VS Integration Dev14                                                                         Microsoft Corporation                              5 {31199115-973B-7A04-5A42-221F5D7464B2}
10.1.18362.1   Windows Debugging WDK Integration                                                                              Microsoft Corporation                              5 {2BEB86A0-D9D7-9E4E-14F9-8AAC78E32C2E}
8.100.26846    Windows Debugging WDK Integration                                                                              Microsoft Corporation                              5 {B1FD2289-F3E5-E148-18EC-A9E0FAE773A9}
10.0.26624     Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {9113D260-6C63-6234-62FC-C6F059D91DB1}
10.1.10586.212 Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {80C30C66-CE8A-6347-32FE-767A76CB9D9D}
10.1.14393.33  Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {D3936880-1B59-F7C2-A438-9191BE619763}
10.1.18362.1   Windows Desktop Extension SDK                                                                                  Microsoft Corporation                              5 {B4A7994D-DBA1-8B4D-621A-03EE52CF838A}
10.0.26624     Windows Desktop Extension SDK Contracts                                                                        Microsoft Corporation                              5 {28041565-280B-C01E-00F4-03C709F3D350}
10.1.10586.212 Windows Desktop Extension SDK Contracts                                                                        Microsoft Corporation                              5 {3244C50E-0EDE-0AC1-997E-F40BE0298626}
10.1.14393.33  Windows Desktop Extension SDK Contracts                                                                        Microsoft Corporation                              5 {01BC665E-8EC2-ECA1-7CE1-83F69AC4D57B}
10.1.18362.1   Windows Desktop Extension SDK Contracts                                                                        Microsoft Corporation                              5 {39EDCC7D-7B63-5D99-C053-C8CDF02DC5ED}
10.1.18362.1   Windows Driver Framework ARM Headers and Libs                                                                  Microsoft Corporation                              5 {FD007481-C0CE-96D7-4FD0-9542BB500F72}
10.1.18362.1   Windows Driver Framework Headers and Libs                                                                      Microsoft Corporation                              5 {A87863A0-38C9-D5B6-18A9-E5FE7CA9C98D}
10.1.18362.1   Windows Driver Kit                                                                                             Microsoft Corporation                              5 {13F5C7B7-5DEC-FDDD-7D9E-484F598D0FBB}
8.100.26846    Windows Driver Kit                                                                                             Microsoft Corporation                              5 {ABD7052F-A64A-2E71-57E2-1E7BEB9D298D}
8.59.29757     Windows Driver Kit                                                                                             Microsoft Corporation                              5 {C2FBB88A-65AA-6751-25EC-6A9046FA5F3B}
10.1.18362.1   Windows Driver Kit ARM Additions                                                                               Microsoft Corporation                              5 {23DC3807-AE36-719F-D719-86511F28E597}
8.100.26846    Windows Driver Kit ARM Additions Dev12                                                                         Microsoft Corporation                              5 {DEB2EE34-50D3-2780-B418-78786E760CB1}
8.100.26846    Windows Driver Kit ARM Additions MSBuild Content Dev12                                                         Microsoft Corporation                              5 {762E40D6-49D5-5951-CE73-94245978883C}
10.1.18362.1   Windows Driver Kit ARM Binaries                                                                                Microsoft Corporation                              5 {01ACF1FD-4B94-FBB3-B6F6-F90C6CCB4817}
10.1.10586.0   Windows Driver Kit ARM Headers and Libs                                                                        Microsoft Corporation                              5 {1A75ECE5-E02C-2BBC-4101-8B8DC5991C89}
10.1.14393.0   Windows Driver Kit ARM Headers and Libs                                                                        Microsoft Corporation                              5 {395ABD3E-2E1C-1FFB-343C-2989672FDD37}
10.1.18362.1   Windows Driver Kit ARM Headers and Libs                                                                        Microsoft Corporation                              5 {B4C01117-D97E-4C6D-6A81-F2584157B505}
10.1.18362.1   Windows Driver Kit Binaries                                                                                    Microsoft Corporation                              5 {88A11365-6BC7-3663-5370-6BCD17158615}
10.1.18362.1   Windows Driver Kit Downlevel Dev14 Content                                                                     Microsoft Corporation                              5 {7D7CE3A7-9EED-BA5B-1571-0EEA773A6E3A}
10.1.10586.0   Windows Driver Kit Headers and Libs                                                                            Microsoft Corporation                              5 {04B0CA8E-E2C8-9E19-7B07-9F5DFF7BA946}
10.1.14393.0   Windows Driver Kit Headers and Libs                                                                            Microsoft Corporation                              5 {22CA976A-0716-7774-E761-B740D70A774D}
10.1.18362.1   Windows Driver Kit Headers and Libs                                                                            Microsoft Corporation                              5 {B59FB971-A9CA-C601-2FE6-A1CDF860B30B}
8.100.26846    Windows Driver Kit MSBuild Content Dev12                                                                       Microsoft Corporation                              5 {DEC04130-35D0-BEAF-2EC4-D9A65C96C0AC}
10.1.14393.0   Windows Driver Kit MSBuild Content Dev14                                                                       Microsoft Corporation                              5 {0D7077DD-D3EB-6D3A-97D9-FE4D8C485FC6}
10.1.14393.0   Windows Driver Kit Root Dev14 Content                                                                          Microsoft Corporation                              5 {F82B8CF6-9409-0985-2EAF-BC6CA5EC8E7E}
10.1.18362.1   Windows Driver Kit Root Dev16 Content                                                                          Microsoft Corporation                              5 {9D9E1786-FC23-78AD-5351-AF8F1871F22C}
10.1.18362.1   Windows Driver Kit SxS Content                                                                                 Microsoft Corporation                              5 {A35C7895-A2FA-FB9D-1AB8-44117097C43E}
8.100.26846    Windows Driver Kit Visual Studio Dev12 Content                                                                 Microsoft Corporation                              5 {3E0C5AE9-72F9-27E0-E332-06566DB8BF5A}
10.1.14393.0   Windows Driver Kit Visual Studio Dev14 Content                                                                 Microsoft Corporation                              5 {45183BE4-737F-CDDE-6544-245673DF02B6}
10.1.18362.1   Windows Driver Kit Visual Studio Dev16 Content                                                                 Microsoft Corporation                              5 {B831F2B5-D62B-9CED-611F-5F623E13DEA8}
14.0.23107     Windows Espc Package                                                                                           Microsoft Corporation                              5 {42AF2A8C-6EBB-3D2E-9BF1-6135379FBABC}
14.0.23107     Windows Espc Resource Package                                                                                  Microsoft Corporation                              5 {FC94D188-1E08-3707-9D23-F41178D44664}
10.0.26624     Windows IoT Extension SDK                                                                                      Microsoft Corporation                              5 {E744BDE7-4552-398B-3C41-D0FCD283E3F9}
10.1.10586.212 Windows IoT Extension SDK                                                                                      Microsoft Corporation                              5 {BA4BEBF8-F14C-F360-F16C-F28A5BFA7199}
10.1.14393.33  Windows IoT Extension SDK                                                                                      Microsoft Corporation                              5 {144233D6-F7A2-BED5-0D5D-8DED2578C284}
10.1.18362.1   Windows IoT Extension SDK                                                                                      Microsoft Corporation                              5 {9DA29C3D-9E36-AC22-59C8-FFCF413DC068}
10.0.26624     Windows IoT Extension SDK Contracts                                                                            Microsoft Corporation                              5 {8CC84D60-7ECF-7F97-8C45-940667F58828}
10.1.10586.212 Windows IoT Extension SDK Contracts                                                                            Microsoft Corporation                              5 {48EE623D-54D3-0633-2961-EA4911CBD108}
10.1.14393.33  Windows IoT Extension SDK Contracts                                                                            Microsoft Corporation                              5 {9C3383E2-D039-BCD4-9765-658DDEDCA45F}
10.1.18362.1   Windows IoT Extension SDK Contracts                                                                            Microsoft Corporation                              5 {3CEE8EB6-538E-DDA2-51A5-842ECE6CE1E8}
10.1.18362.1   Windows IP Over USB                                                                                            Microsoft Corporation                              5 {EF93D72C-A2BB-DBA3-E3E1-AD0412DFD7F6}
10.0.12671     Windows Mobile Connectivity Tools 10.0.10240.0 - Desktop x86                                                   Microsoft Corporation                              5 {EC46B892-CC94-48E3-BFB2-F27CE6BE8111}
10.1.10586.212 Windows Mobile Connectivity Tools 10.0.10586.0 - Desktop x86                                                   Microsoft Corporation                              5 {572AF35B-C6DF-4854-B028-79645F21DBA6}
10.1.14393.33  Windows Mobile Connectivity Tools 10.0.14393.0 - Desktop x86                                                   Microsoft Corporation                              5 {0B63D607-ECE8-4D03-9A15-39A13F676441}
10.1.18362.1   Windows Mobile Extension SDK                                                                                   Microsoft Corporation                              5 {30AD20A4-1FFF-2632-4555-EFAF9D8A32CD}
10.0.10240.0   Windows Mobile Extension SDK 10.0.10240.0 - ARM                                                                Microsoft Corporation                              5 {D6DCF8B4-8AB0-49FD-AD63-D2DED541CD35}
10.0.10240.0   Windows Mobile Extension SDK 10.0.10240.0 - x86                                                                Microsoft Corporation                              5 {BAAC3C13-AB27-4791-8AD1-42F234D5DA2F}
10.1.10586.212 Windows Mobile Extension SDK 10.0.10586.0 - ARM                                                                Microsoft Corporation                              5 {2D22C607-69FC-4650-BDC5-F2B6197ABD05}
10.1.10586.212 Windows Mobile Extension SDK 10.0.10586.0 - x86                                                                Microsoft Corporation                              5 {489FABEE-1D4B-4C54-B72A-899D11E8AE2B}
10.1.14393.33  Windows Mobile Extension SDK 10.0.14393.0 - ARM                                                                Microsoft Corporation                              5 {0017BF37-5FC6-4025-A766-7F63AAED92FA}
10.1.14393.33  Windows Mobile Extension SDK 10.0.14393.0 - x86                                                                Microsoft Corporation                              5 {617A1E2D-4482-4F77-A095-8BB8227D4240}
10.1.18362.1   Windows Mobile Extension SDK Contracts                                                                         Microsoft Corporation                              5 {154EEEB2-18D9-4FD5-EDE1-6D0B318FAC53}
11.0.60610     Windows Phone 8.0 Emulation Host                                                                               Microsoft Corporation                              5 {26F71396-D769-39A3-A38F-92F9E1790733}
11.0.50727     Windows Phone 8.0 Emulation Images                                                                             Microsoft Corporation                              5 {7515082B-0B97-331C-9725-9D42EF0DE501}
12.0.40507     Windows Phone 8.0 Emulation Images GDR1                                                                        Microsoft Corporation                              5 {774D5370-8768-3D25-A369-185573F85E16}
11.0.50727     Windows Phone 8.0 Managed SDK Profiler (ARM)                                                                   Microsoft Corporation                              5 {D6DEA3AD-637E-368A-BD00-501D443F5E86}
11.0.50727     Windows Phone 8.0 Managed SDK Profiler (X86)                                                                   Microsoft Corporation                              5 {D21B5F75-8042-3B39-80A1-F1D56D6DB4AB}
8.1.15116      Windows Phone 8.1 SDK - ARM                                                                                    Microsoft Corporation                              5 {571A2B56-9F41-4C64-BE77-76925F89B42D}
8.1.15116      Windows Phone 8.1 SDK - Desktop                                                                                Microsoft Corporation                              5 {5F096BF3-CB7C-4805-8706-03ADC7EC4038}
8.1.15116      Windows Phone 8.1 SDK - x64                                                                                    Microsoft Corporation                              5 {23962731-3F6C-46A8-967B-70791876FB55}
8.1.15116      Windows Phone 8.1 SDK - x86                                                                                    Microsoft Corporation                              5 {C11FB9D6-9CC7-4F10-83F4-36BD6C2A5D22}
12.0.40629     Windows Phone 8.1 Tools for Visual Studio 2013                                                                 Microsoft Corporation                              5 {F0EF6D5C-76B9-440A-8B7A-02FBEA5849F8}
12.0.30723     Windows Phone 8.1 Tools for Visual Studio 2013 - ENU                                                           Microsoft Corporation                              5 {A35D7103-E0AE-4421-98E9-3F5EEEED3B7D}
14.0.25527     Windows Phone 8.1 Tools for Visual Studio 2015                                                                 Microsoft Corporation                              5 {F0C09562-28AE-42AD-8C88-8B2C565512E1}
14.0.25527     Windows Phone 8.1 Tools for Visual Studio 2015 - ENU                                                           Microsoft Corporation                              5 {4575F769-9EC0-498D-86EC-4DB1E4C9BD08}
14.0.25527     Windows Phone 8.1 Tools for Visual Studio Express 2015 for Windows                                             Microsoft Corporation                              5 {52BABA34-24D1-41BD-886D-92E02D8D6E5D}
12.0.30723     Windows Phone 8.1 Tools for Visual Studio Professional 2013                                                    Microsoft Corporation                              5 {C7B84BB5-B871-4020-9C0D-CB08D9B77526}
14.0.25527     Windows Phone 8.1 Tools for Visual Studio Professional 2015                                                    Microsoft Corporation                              5 {5CC2DD6B-595C-42F5-9DB2-389178ACEAC7}
14.0.23107     Windows Phone 8.1 Tools for Visual Studio Professional 2015 - ENU                                              Microsoft Corporation                              5 {B0040B5F-5FC9-4FA6-A1E9-83AF2273D835}
12.0.30723     Windows Phone 8.1 Tools for Visual Studio Professionald 2013 - ENU                                             Microsoft Corporation                              5 {2F8DE575-AEF9-4E4F-BA30-65B2DFD7A6DA}
8.1.14141      Windows Phone 8.1 Update 1 Emulator Images                                                                     Microsoft Corporation                              5 {FED32CDE-5F1C-4D3A-BD0B-B041B49CF72F}
10.1.14393.0   Windows Phone Common Packaging and Test Tools (NT_x86_fre)                                                     Microsoft Corporation                              5 {4D989432-59D7-76A0-DD51-B96422F6FF7F}
10.1.10586.0   Windows Phone Driver Kit                                                                                       Microsoft Corporation                              5 {EFDE4418-6065-8FF6-06A5-933E90D2665A}
10.1.14393.0   Windows Phone Driver Kit                                                                                       Microsoft Corporation                              5 {E6CAD0E4-278E-6728-4AA3-98E6480744EA}
10.1.10586.0   Windows Phone Driver Kit (MC_amd64_fre)                                                                        Microsoft Corporation                              5 {7D36CAA2-B84A-C09E-EC77-054AF68EC0C0}
10.1.14393.0   Windows Phone Driver Kit (MC_amd64_fre)                                                                        Microsoft Corporation                              5 {D3D18B34-1B9C-1D72-DE94-F18D49637235}
10.1.10586.0   Windows Phone Driver Kit (MC_arm_fre)                                                                          Microsoft Corporation                              5 {F11D4B73-708C-C27B-2412-ABC8A0CB994E}
10.1.14393.0   Windows Phone Driver Kit (MC_arm_fre)                                                                          Microsoft Corporation                              5 {3CE39BF6-BCF5-78C8-14C0-6D268782025B}
10.1.10586.0   Windows Phone Driver Kit (MC_arm64_fre)                                                                        Microsoft Corporation                              5 {878C1776-99DC-D51B-3395-CD48949DEC7C}
10.1.14393.0   Windows Phone Driver Kit (MC_arm64_fre)                                                                        Microsoft Corporation                              5 {051448BD-7B66-DE89-7B1B-E63C18D989E6}
10.1.10586.0   Windows Phone Driver Kit (MC_x86_fre)                                                                          Microsoft Corporation                              5 {598C675C-2D0F-3C85-0BE3-E2A480C7B9CB}
10.1.14393.0   Windows Phone Driver Kit (MC_x86_fre)                                                                          Microsoft Corporation                              5 {97A46A1D-A7DF-1851-FCA8-1CD44ED232B9}
11.0.60830     Windows Phone Emulator 8.0 Configurator                                                                        Microsoft Corporation                              5 {61779718-6166-3C14-97F2-01FEBB4977FF}
12.0.40507     Windows Phone Emulator 8.0 Configurator                                                                        Microsoft Corporation                              5 {69B49F20-02DC-3689-99E7-AB23B149E428}
10.1.14393.0   Windows Phone Miscellaneous Content (MC_amd64_fre)                                                             Microsoft Corporation                              5 {53E696DA-BA3F-6EDB-2613-B9AE36B2E28F}
10.1.14393.0   Windows Phone Miscellaneous Content (MC_arm_fre)                                                               Microsoft Corporation                              5 {9D3AD056-58E6-CCDB-4851-37C01CF28641}
10.1.14393.0   Windows Phone Miscellaneous Content (MC_arm64_fre)                                                             Microsoft Corporation                              5 {824A950E-31D9-6DBE-CC85-69A3F848BB7F}
10.1.14393.0   Windows Phone Miscellaneous Content (MC_x86_fre)                                                               Microsoft Corporation                              5 {CCA5E0C3-8F43-5F94-2C11-91BB1AE4E0B1}
11.0.60610     Windows Phone SDK 8.0 Assemblies                                                                               Microsoft Corporation                              5 {4496889E-E5AB-3168-A18D-AFCAF62623C6}
12.0.31101     Windows Phone SDK 8.0 Assemblies                                                                               Microsoft Corporation                              5 {DC8FA8B0-9EBA-38F2-934D-001BD21EACB6}
14.0.25527     Windows Phone SDK 8.0 Assemblies for Visual Studio 2015                                                        Microsoft Corporation                              5 {1ED2023F-1164-33EE-A181-C3895E8F0A87}
11.0.60610     Windows Phone Tools Finalizer                                                                                  Microsoft Corporation                              5 {D97D5D81-3F01-3AE9-BDA8-3DC4E8814A87}
12.0.40507     Windows Phone Tools Finalizer                                                                                  Microsoft Corporation                              5 {D7D6DB6D-3BAA-4F1B-9648-D75D9507F161}
2.0.0.0        Windows PowerShell 2.0 Software Development Kit (SDK)                                                          Microsoft Corporation                              5 {F0673FA3-F746-42E9-AC37-33337CA37B39}
8.100.25984    Windows Runtime Intellisense Content - en-us                                                                   Microsoft Corporation                              5 {0610DFB0-CCEA-6EC0-E3C3-A0160AD7FD98}
10.1.18362.1   Windows SDK                                                                                                    Microsoft Corporation                              5 {3A98BFB1-16A6-576B-FFC8-7FEF26B40DBA}
10.1.0.0       Windows SDK AddOn                                                                                              Microsoft Corporation                              5 {75C39BA6-1D02-4BEA-844F-0EA6C4B7FA1B}
10.1.14393.0   Windows SDK ARM Desktop Tools                                                                                  Microsoft Corporation                              5 {B8260973-8752-8A73-60C5-155369E0D628}
10.1.18362.1   Windows SDK ARM Desktop Tools                                                                                  Microsoft Corporation                              5 {20C00582-BD18-B599-CF98-61011567D747}
10.1.10586.0   Windows SDK ARM Headers Libs Metadata                                                                          Microsoft Corporation                              5 {15677EFE-42AA-3B9F-9716-22AF33F153E1}
10.1.14393.0   Windows SDK ARM Headers Libs Metadata                                                                          Microsoft Corporation                              5 {2B9D5F07-D44E-1F15-02B8-9491E43D79FB}
10.1.18362.1   Windows SDK ARM Headers Libs Metadata                                                                          Microsoft Corporation                              5 {6202F898-BC40-0279-9194-DF506F925EA0}
10.1.18362.1   Windows SDK Desktop Headers arm                                                                                Microsoft Corporation                              5 {3DC4086C-B365-3DE4-878B-659DEB72904E}
10.1.18362.1   Windows SDK Desktop Headers arm64                                                                              Microsoft Corporation                              5 {452ABC9E-731E-71B2-8824-C5B2595370AF}
10.0.26624     Windows SDK Desktop Headers Libs Metadata                                                                      Microsoft Corporation                              5 {65560FC0-8A17-40C1-DF4F-F76617362230}
10.1.10586.212 Windows SDK Desktop Headers Libs Metadata                                                                      Microsoft Corporation                              5 {9205660A-4C4C-87BE-52C1-F20977DB1D73}
10.1.14393.33  Windows SDK Desktop Headers Libs Metadata                                                                      Microsoft Corporation                              5 {0C37AFEF-313A-9E05-2C7E-B00D79BC5885}
10.1.18362.1   Windows SDK Desktop Headers x64                                                                                Microsoft Corporation                              5 {6A96DEED-D0D8-6DD0-21BD-7D8F60714854}
10.1.18362.1   Windows SDK Desktop Headers x86                                                                                Microsoft Corporation                              5 {86ADBBAE-77AE-FA26-7C17-802AE28AC316}
10.1.18362.1   Windows SDK Desktop Libs arm                                                                                   Microsoft Corporation                              5 {995DDD4F-928C-4EBA-9702-E7CD3F6A7A9D}
10.1.18362.1   Windows SDK Desktop Libs arm64                                                                                 Microsoft Corporation                              5 {166BCCDD-48C1-8103-A7E7-0F3DE471223D}
10.1.18362.1   Windows SDK Desktop Libs x64                                                                                   Microsoft Corporation                              5 {54140689-B7DB-B9CF-537D-8FEB279410F9}
10.1.18362.1   Windows SDK Desktop Libs x86                                                                                   Microsoft Corporation                              5 {238F56B7-7D14-F8EB-3F4D-8CFF18C19E2B}
10.1.14393.33  Windows SDK Desktop Tools                                                                                      Microsoft Corporation                              5 {041761C8-5D0E-AB86-D539-9EA5E8BC4F7B}
10.1.18362.1   Windows SDK Desktop Tools arm64                                                                                Microsoft Corporation                              5 {2E6C6299-BF5F-379D-55F2-8FD3367F5918}
10.1.18362.1   Windows SDK Desktop Tools x64                                                                                  Microsoft Corporation                              5 {795E8F11-37DE-611E-921E-7D70BE09BF7B}
10.1.18362.1   Windows SDK Desktop Tools x86                                                                                  Microsoft Corporation                              5 {540ADDB0-7A37-9B99-3568-FD1EA33D3B38}
10.1.18362.1   Windows SDK DirectX x64 Remote                                                                                 Microsoft Corporation                              5 {6E3528B9-92A6-A48A-AE84-890E0E5DE9BB}
10.1.18362.1   Windows SDK DirectX x86 Remote                                                                                 Microsoft Corporation                              5 {52CE7A43-B499-5F4B-A525-AA8794D3580F}
10.1.18362.1   Windows SDK Facade Windows WinMD Versioned                                                                     Microsoft Corporation                              5 {A5EF45C5-FA27-7E8F-1AE8-E3D39BAC779E}
10.1.18362.1   Windows SDK for Windows Store Apps                                                                             Microsoft Corporation                              5 {39692B57-0BA8-2197-8BC5-4108DFB8475A}
10.0.26624     Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {FB69DCEA-C013-5893-C2C5-85C4B4A5E53C}
10.1.10586.212 Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {C170F209-09D4-2471-810F-C658E69060CE}
10.1.14393.33  Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {3EA0418E-E689-75A3-F657-33B600FC3F29}
10.1.18362.1   Windows SDK for Windows Store Apps Contracts                                                                   Microsoft Corporation                              5 {C13D21F1-E9A3-FB93-18C4-B905FB47F122}
10.1.14393.33  Windows SDK for Windows Store Apps DirectX x64 Remote                                                          Microsoft Corporation                              5 {47B8AA7B-0EF7-FDFE-430F-5E97146DAD38}
10.1.14393.33  Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {99189719-C8A2-7317-ADB6-5A52796A7223}
10.1.18362.1   Windows SDK for Windows Store Apps DirectX x86 Remote                                                          Microsoft Corporation                              5 {8F21D4CD-9CB4-2648-EECC-60147DE7B32D}
10.1.18362.1   Windows SDK for Windows Store Apps Headers                                                                     Microsoft Corporation                              5 {65E9398F-77A0-8681-026C-8CF092A71F11}
10.0.26624     Windows SDK for Windows Store Apps Headers Libs                                                                Microsoft Corporation                              5 {65162A7E-C4F1-D188-625F-0A1836649B99}
10.1.10586.212 Windows SDK for Windows Store Apps Headers Libs                                                                Microsoft Corporation                              5 {0B544351-7479-E654-66F6-446AAFC1B027}
10.1.14393.33  Windows SDK for Windows Store Apps Headers Libs                                                                Microsoft Corporation                              5 {576A1775-F018-B682-55CC-30A05D56F39C}
10.1.18362.1   Windows SDK for Windows Store Apps Libs                                                                        Microsoft Corporation                              5 {217E19C8-ACC0-C7ED-AB69-A30F3F96C625}
10.1.18362.1   Windows SDK for Windows Store Apps Metadata                                                                    Microsoft Corporation                              5 {5FAF2ED2-CA24-0313-8CAF-C28DEE421200}
10.1.14393.33  Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {AA54B52A-C62B-50AD-21D3-411398723CAF}
10.1.18362.1   Windows SDK for Windows Store Apps Tools                                                                       Microsoft Corporation                              5 {A5174AE6-3704-EE0A-BEFF-21BC5275BA02}
10.1.18362.1   Windows SDK for Windows Store Managed Apps Libs                                                                Microsoft Corporation                              5 {CEDD7BE6-97B5-9AE8-57C0-B390E0C4328F}
10.1.18362.1   Windows SDK Modern Non-Versioned Developer Tools                                                               Microsoft Corporation                              5 {DDAF4CFD-D635-8305-5157-9ECEA9F89678}
10.1.14393.33  Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {89BE678A-B4EF-39F2-5675-6047271FB786}
10.1.18362.1   Windows SDK Modern Versioned Developer Tools                                                                   Microsoft Corporation                              5 {21514D7D-4124-E52E-8483-727380B855D7}
10.1.18362.1   Windows SDK Redistributables                                                                                   Microsoft Corporation                              5 {34B51780-922E-5CBF-C16F-13F0A9502267}
10.1.18362.1   Windows SDK Signing Tools                                                                                      Microsoft Corporation                              5 {4CA7ABF1-DB68-0F9E-5AD9-58550198D0AC}
8.100.26936    Windows Software Development Kit                                                                               Microsoft Corporation                              5 {984022F2-9BCA-A41D-6A38-1AE658F01415}
8.59.29750     Windows Software Development Kit                                                                               Microsoft Corporation                              5 {60D5EF2A-4E0C-2C30-38F6-59C26E134F4A}
8.100.25984    Windows Software Development Kit DirectX x64 Remote                                                            Microsoft Corporation                              5 {5247E16E-BCF8-95AB-1653-B3F8FBF8B3F1}
8.59.25584     Windows Software Development Kit DirectX x64 Remote                                                            Microsoft Corporation                              5 {5FB4C443-6BD6-1514-2717-3827D65AE6FB}
8.100.25984    Windows Software Development Kit DirectX x86 Remote                                                            Microsoft Corporation                              5 {A1CB8286-CFB3-A985-D799-721A0F2A27F3}
8.59.25584     Windows Software Development Kit DirectX x86 Remote                                                            Microsoft Corporation                              5 {23176E97-26CB-C72A-19EB-BFB21AC1D15A}
8.100.26936    Windows Software Development Kit for Windows Store Apps                                                        Microsoft Corporation                              5 {37464E70-B0B9-9DFF-649A-CBE169BAD657}
8.59.29989     Windows Software Development Kit for Windows Store Apps                                                        Microsoft Corporation                              5 {99FCCA2B-F1FD-E66E-E3B9-AA57FBBF2E66}
8.100.26936    Windows Software Development Kit for Windows Store Apps DirectX x64 Remote                                     Microsoft Corporation                              5 {96F4525A-470D-F15C-796E-58D9988C3E5F}
8.59.29699     Windows Software Development Kit for Windows Store Apps DirectX x64 Remote                                     Microsoft Corporation                              5 {27EF252D-800C-ED42-9904-459FE0046225}
8.100.26936    Windows Software Development Kit for Windows Store Apps DirectX x86 Remote                                     Microsoft Corporation                              5 {56AD3004-0B49-967F-F682-B05650B61A78}
8.59.29699     Windows Software Development Kit for Windows Store Apps DirectX x86 Remote                                     Microsoft Corporation                              5 {42F61556-29ED-8122-F39E-6F04EA5FF279}
8.100.26936    Windows Software Development Kit Redistributables                                                              Microsoft Corporation                              5 {34B86C7D-4103-201B-3A13-03934DB11543}
8.59.29750     Windows Software Development Kit Redistributables                                                              Microsoft Corporation                              5 {512957F0-B211-C50A-C1FC-6867FC3348A1}
10.0.26624     Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {1A4E7B84-EA47-DED3-75E4-FD50D5A7A974}
10.1.10586.212 Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {C3D28F6D-99F0-BFFE-39E2-F05E6B50F0E3}
10.1.14393.33  Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {0D93C09F-44ED-AB59-C416-2E7E86DB1817}
10.1.18362.1   Windows Team Extension SDK                                                                                     Microsoft Corporation                              5 {6EEDDD9D-BF7B-8229-92B4-89DFCF7481ED}
10.0.26624     Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {E64D7B0C-9FD0-F230-B3F8-9FBD32E9FF29}
10.1.10586.212 Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {DDD79233-47E0-6E32-7316-AC3EC1B18FF5}
10.1.14393.33  Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {D025FA1B-880E-2566-D535-201892DE43BA}
10.1.18362.1   Windows Team Extension SDK Contracts                                                                           Microsoft Corporation                              5 {5D60A4EF-6EDF-AAF4-F0F0-49FDD40176B8}
11.0.51106     Windows XP Targeting with C++                                                                                  Microsoft Corporation                              5 {F361FE04-789E-42F3-BBAB-E7B380AA5E06}
11.0.51106     Windows XP Targeting with C++                                                                                  Microsoft Corporation                              5 {993F6DDC-63F8-4BCD-9B28-D941971A9CAC}
10.1.14393.33  WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {01F53182-F1C8-8A72-5C86-B6612BDD4815}
10.1.18362.1   WinRT Intellisense Desktop - en-us                                                                             Microsoft Corporation                              5 {E67F1F03-FB4A-3D61-8999-E6A4C4B26F34}
10.1.14393.33  WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {2AC000E5-E5E6-75B7-7FC2-9ECA8C57CA98}
10.1.18362.1   WinRT Intellisense Desktop - Other Languages                                                                   Microsoft Corporation                              5 {7EF010FF-7800-28BA-FF49-2D219EC7BA82}
10.1.14393.33  WinRT Intellisense IoT - en-us                                                                                 Microsoft Corporation                              5 {6DF5B5E1-A8A0-B617-AADB-31C3709A3C41}
